rgb_path,npz_path,source,S_full_wgap_alpha50,split,idx
dataset/woodscape_raw/train/rgbImages/4175_RV.png,dataset/woodscape_processed/labels_tile/4175_RV.npz,woodscape,0.6811923218495882,train,106
dataset/woodscape_raw/train/rgbImages/4517_MVL.png,dataset/woodscape_processed/labels_tile/4517_MVL.npz,woodscape,0.5508329768072218,train,107
dataset/woodscape_raw/train/rgbImages/4955_MVR.png,dataset/woodscape_processed/labels_tile/4955_MVR.npz,woodscape,0.1472521486060464,train,108
dataset/woodscape_raw/train/rgbImages/4201_MVR.png,dataset/woodscape_processed/labels_tile/4201_MVR.npz,woodscape,0.960606060606024,train,109
dataset/woodscape_raw/train/rgbImages/2644_FV.png,dataset/woodscape_processed/labels_tile/2644_FV.npz,woodscape,0.6064727990916244,train,110
dataset/woodscape_raw/train/rgbImages/2906_RV.png,dataset/woodscape_processed/labels_tile/2906_RV.npz,woodscape,0.6272303955121338,train,111
dataset/woodscape_raw/train/rgbImages/0227_FV.png,dataset/woodscape_processed/labels_tile/0227_FV.npz,woodscape,0.5283950730706389,train,112
dataset/woodscape_raw/train/rgbImages/3571_FV.png,dataset/woodscape_processed/labels_tile/3571_FV.npz,woodscape,0.7292179904200733,train,113
dataset/woodscape_raw/train/rgbImages/3113_MVL.png,dataset/woodscape_processed/labels_tile/3113_MVL.npz,woodscape,0.3004703902836955,train,114
dataset/woodscape_raw/train/rgbImages/4952_MVL.png,dataset/woodscape_processed/labels_tile/4952_MVL.npz,woodscape,0.151177995459342,train,115
dataset/woodscape_raw/train/rgbImages/1459_RV.png,dataset/woodscape_processed/labels_tile/1459_RV.npz,woodscape,0.1938252372949058,train,116
dataset/woodscape_raw/train/rgbImages/2676_MVL.png,dataset/woodscape_processed/labels_tile/2676_MVL.npz,woodscape,0.3595955309542724,train,117
dataset/woodscape_raw/train/rgbImages/0378_MVL.png,dataset/woodscape_processed/labels_tile/0378_MVL.npz,woodscape,0.2708175697109597,train,118
dataset/woodscape_raw/train/rgbImages/0406_MVL.png,dataset/woodscape_processed/labels_tile/0406_MVL.npz,woodscape,0.2282616086529613,train,119
dataset/woodscape_raw/train/rgbImages/2634_RV.png,dataset/woodscape_processed/labels_tile/2634_RV.npz,woodscape,0.2389368808630722,train,120
dataset/woodscape_raw/train/rgbImages/1417_MVR.png,dataset/woodscape_processed/labels_tile/1417_MVR.npz,woodscape,0.3012258284019354,train,121
dataset/woodscape_raw/train/rgbImages/0819_RV.png,dataset/woodscape_processed/labels_tile/0819_RV.npz,woodscape,0.1659849140199842,train,122
dataset/woodscape_raw/train/rgbImages/2298_MVR.png,dataset/woodscape_processed/labels_tile/2298_MVR.npz,woodscape,0.1543370059150405,train,123
dataset/woodscape_raw/train/rgbImages/4626_RV.png,dataset/woodscape_processed/labels_tile/4626_RV.npz,woodscape,0.5567670477159059,train,124
dataset/woodscape_raw/train/rgbImages/2963_RV.png,dataset/woodscape_processed/labels_tile/2963_RV.npz,woodscape,0.8522057784326112,train,125
dataset/woodscape_raw/train/rgbImages/0419_RV.png,dataset/woodscape_processed/labels_tile/0419_RV.npz,woodscape,0.2186210478796749,train,126
dataset/woodscape_raw/train/rgbImages/3574_MVL.png,dataset/woodscape_processed/labels_tile/3574_MVL.npz,woodscape,0.8585358305410864,train,127
dataset/woodscape_raw/train/rgbImages/4963_MVR.png,dataset/woodscape_processed/labels_tile/4963_MVR.npz,woodscape,0.1470562511445326,train,128
dataset/woodscape_raw/train/rgbImages/2515_MVR.png,dataset/woodscape_processed/labels_tile/2515_MVR.npz,woodscape,0.55732842467047,train,129
dataset/woodscape_raw/train/rgbImages/2435_MVL.png,dataset/woodscape_processed/labels_tile/2435_MVL.npz,woodscape,0.7887440098054445,train,130
dataset/woodscape_raw/train/rgbImages/0353_MVR.png,dataset/woodscape_processed/labels_tile/0353_MVR.npz,woodscape,0.1679678571337405,train,131
dataset/woodscape_raw/train/rgbImages/3135_FV.png,dataset/woodscape_processed/labels_tile/3135_FV.npz,woodscape,0.3506296501014853,train,132
dataset/woodscape_raw/train/rgbImages/3500_RV.png,dataset/woodscape_processed/labels_tile/3500_RV.npz,woodscape,0.2593670344713944,train,133
dataset/woodscape_raw/train/rgbImages/3724_FV.png,dataset/woodscape_processed/labels_tile/3724_FV.npz,woodscape,0.6642707051652813,train,134
dataset/woodscape_raw/train/rgbImages/3358_MVR.png,dataset/woodscape_processed/labels_tile/3358_MVR.npz,woodscape,0.1337581733937968,train,135
dataset/woodscape_raw/train/rgbImages/2230_MVL.png,dataset/woodscape_processed/labels_tile/2230_MVL.npz,woodscape,0.6888159909031517,train,136
dataset/woodscape_raw/train/rgbImages/0983_MVL.png,dataset/woodscape_processed/labels_tile/0983_MVL.npz,woodscape,0.1606870865731185,train,137
dataset/woodscape_raw/train/rgbImages/1876_MVL.png,dataset/woodscape_processed/labels_tile/1876_MVL.npz,woodscape,0.865151839906515,train,138
dataset/woodscape_raw/train/rgbImages/1210_MVL.png,dataset/woodscape_processed/labels_tile/1210_MVL.npz,woodscape,0.8586843515887356,train,139
dataset/woodscape_raw/train/rgbImages/4122_MVL.png,dataset/woodscape_processed/labels_tile/4122_MVL.npz,woodscape,0.02505473746833,train,140
dataset/woodscape_raw/train/rgbImages/4100_RV.png,dataset/woodscape_processed/labels_tile/4100_RV.npz,woodscape,0.4441053191820701,train,141
dataset/woodscape_raw/train/rgbImages/0637_FV.png,dataset/woodscape_processed/labels_tile/0637_FV.npz,woodscape,0.6061365172718473,train,142
dataset/woodscape_raw/train/rgbImages/3332_RV.png,dataset/woodscape_processed/labels_tile/3332_RV.npz,woodscape,0.7905184669928069,train,143
dataset/woodscape_raw/train/rgbImages/4591_MVR.png,dataset/woodscape_processed/labels_tile/4591_MVR.npz,woodscape,0.8670186275785581,train,144
dataset/woodscape_raw/train/rgbImages/0541_RV.png,dataset/woodscape_processed/labels_tile/0541_RV.npz,woodscape,0.175853940573572,train,145
dataset/woodscape_raw/train/rgbImages/2901_MVR.png,dataset/woodscape_processed/labels_tile/2901_MVR.npz,woodscape,0.4428132965709005,train,146
dataset/woodscape_raw/train/rgbImages/1127_MVR.png,dataset/woodscape_processed/labels_tile/1127_MVR.npz,woodscape,0.6983653801860149,train,147
dataset/woodscape_raw/train/rgbImages/2797_FV.png,dataset/woodscape_processed/labels_tile/2797_FV.npz,woodscape,0.789102500315864,train,148
dataset/woodscape_raw/train/rgbImages/2587_MVL.png,dataset/woodscape_processed/labels_tile/2587_MVL.npz,woodscape,0.1638824690535395,train,149
dataset/woodscape_raw/train/rgbImages/2376_MVL.png,dataset/woodscape_processed/labels_tile/2376_MVL.npz,woodscape,0.8546797421845475,train,150
dataset/woodscape_raw/train/rgbImages/3647_MVR.png,dataset/woodscape_processed/labels_tile/3647_MVR.npz,woodscape,0.2768972262841134,train,151
dataset/woodscape_raw/train/rgbImages/4470_MVL.png,dataset/woodscape_processed/labels_tile/4470_MVL.npz,woodscape,0.9037085545785464,train,152
dataset/woodscape_raw/train/rgbImages/3303_FV.png,dataset/woodscape_processed/labels_tile/3303_FV.npz,woodscape,0.5504552321000429,train,153
dataset/woodscape_raw/train/rgbImages/2577_FV.png,dataset/woodscape_processed/labels_tile/2577_FV.npz,woodscape,0.1876726223079596,train,154
dataset/woodscape_raw/train/rgbImages/1922_RV.png,dataset/woodscape_processed/labels_tile/1922_RV.npz,woodscape,0.3270819682063154,train,155
dataset/woodscape_raw/train/rgbImages/4049_FV.png,dataset/woodscape_processed/labels_tile/4049_FV.npz,woodscape,0.3812347941326339,train,156
dataset/woodscape_raw/train/rgbImages/4501_FV.png,dataset/woodscape_processed/labels_tile/4501_FV.npz,woodscape,0.4614146916252157,train,157
dataset/woodscape_raw/train/rgbImages/4158_MVL.png,dataset/woodscape_processed/labels_tile/4158_MVL.npz,woodscape,0.7987693680055178,train,158
dataset/woodscape_raw/train/rgbImages/1794_MVR.png,dataset/woodscape_processed/labels_tile/1794_MVR.npz,woodscape,0.549555885791775,train,159
dataset/woodscape_raw/train/rgbImages/0206_MVL.png,dataset/woodscape_processed/labels_tile/0206_MVL.npz,woodscape,0.2737695613593747,train,160
dataset/woodscape_raw/train/rgbImages/3921_FV.png,dataset/woodscape_processed/labels_tile/3921_FV.npz,woodscape,0.3559774920795562,train,161
dataset/woodscape_raw/train/rgbImages/4964_RV.png,dataset/woodscape_processed/labels_tile/4964_RV.npz,woodscape,0.1462198642605595,train,162
dataset/woodscape_raw/train/rgbImages/1624_RV.png,dataset/woodscape_processed/labels_tile/1624_RV.npz,woodscape,0.2201260606447809,train,163
dataset/woodscape_raw/train/rgbImages/3275_MVL.png,dataset/woodscape_processed/labels_tile/3275_MVL.npz,woodscape,0.2646256361043714,train,164
dataset/woodscape_raw/train/rgbImages/2445_RV.png,dataset/woodscape_processed/labels_tile/2445_RV.npz,woodscape,0.7052317955277146,train,165
dataset/woodscape_raw/train/rgbImages/0808_RV.png,dataset/woodscape_processed/labels_tile/0808_RV.npz,woodscape,0.1710816163315151,train,166
dataset/woodscape_raw/train/rgbImages/4920_MVR.png,dataset/woodscape_processed/labels_tile/4920_MVR.npz,woodscape,0.29677265035733,train,167
dataset/woodscape_raw/train/rgbImages/2731_FV.png,dataset/woodscape_processed/labels_tile/2731_FV.npz,woodscape,0.4457580223227917,train,168
dataset/woodscape_raw/train/rgbImages/4480_MVR.png,dataset/woodscape_processed/labels_tile/4480_MVR.npz,woodscape,0.5220094716909979,train,169
dataset/woodscape_raw/train/rgbImages/1428_RV.png,dataset/woodscape_processed/labels_tile/1428_RV.npz,woodscape,0.3392229644186236,train,170
dataset/woodscape_raw/train/rgbImages/3251_MVR.png,dataset/woodscape_processed/labels_tile/3251_MVR.npz,woodscape,0.3779614032217932,train,171
dataset/woodscape_raw/train/rgbImages/4162_MVL.png,dataset/woodscape_processed/labels_tile/4162_MVL.npz,woodscape,0.7987693680055178,train,172
dataset/woodscape_raw/train/rgbImages/4095_MVR.png,dataset/woodscape_processed/labels_tile/4095_MVR.npz,woodscape,0.4106411301728369,train,173
dataset/woodscape_raw/train/rgbImages/4096_MVR.png,dataset/woodscape_processed/labels_tile/4096_MVR.npz,woodscape,0.4106151972756159,train,174
dataset/woodscape_raw/train/rgbImages/0842_MVR.png,dataset/woodscape_processed/labels_tile/0842_MVR.npz,woodscape,0.2981930053595322,train,175
dataset/woodscape_raw/train/rgbImages/2772_MVL.png,dataset/woodscape_processed/labels_tile/2772_MVL.npz,woodscape,0.4493746051282389,train,176
dataset/woodscape_raw/train/rgbImages/0039_MVL.png,dataset/woodscape_processed/labels_tile/0039_MVL.npz,woodscape,0.1194746205044779,train,177
dataset/woodscape_raw/train/rgbImages/0027_RV.png,dataset/woodscape_processed/labels_tile/0027_RV.npz,woodscape,0.2193252419431941,train,178
dataset/woodscape_raw/train/rgbImages/3844_MVL.png,dataset/woodscape_processed/labels_tile/3844_MVL.npz,woodscape,0.6222237543626007,train,179
dataset/woodscape_raw/train/rgbImages/1759_FV.png,dataset/woodscape_processed/labels_tile/1759_FV.npz,woodscape,0.6944214087543843,train,180
dataset/woodscape_raw/train/rgbImages/2517_RV.png,dataset/woodscape_processed/labels_tile/2517_RV.npz,woodscape,0.4409693069530216,train,181
dataset/woodscape_raw/train/rgbImages/1997_MVL.png,dataset/woodscape_processed/labels_tile/1997_MVL.npz,woodscape,0.0380847283996122,train,182
dataset/woodscape_raw/train/rgbImages/0156_RV.png,dataset/woodscape_processed/labels_tile/0156_RV.npz,woodscape,0.2166262727795097,train,183
dataset/woodscape_raw/train/rgbImages/4609_FV.png,dataset/woodscape_processed/labels_tile/4609_FV.npz,woodscape,0.5963458158753098,train,184
dataset/woodscape_raw/train/rgbImages/2825_RV.png,dataset/woodscape_processed/labels_tile/2825_RV.npz,woodscape,0.7760403889598225,train,185
dataset/woodscape_raw/train/rgbImages/4102_RV.png,dataset/woodscape_processed/labels_tile/4102_RV.npz,woodscape,0.4441053191820701,train,186
dataset/woodscape_raw/train/rgbImages/2170_FV.png,dataset/woodscape_processed/labels_tile/2170_FV.npz,woodscape,0.7308092225681554,train,187
