image_path,S_gt,S_hat_baseline,error,bias,output_filename
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000003000_f000000075_4304_MVL_s000.png,0.33401671051979065,0.27404305,0.05997365713119507,-0.05997365713119507,1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000003000_f000000075_4304_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_3424_RV_s000.png,0.26234638690948486,0.3152277,0.05288130044937134,0.05288130044937134,1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_3424_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_3274_MVL_s000.png,0.35704681277275085,0.28900287,0.06804394721984863,-0.06804394721984863,1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_3274_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755951056_1751756269170_01_merged_seg1_final_level_max6_20250706065555_20250706065602_f_t0000004000_f000000100_4112_FV_s000.png,0.437848299741745,0.37878564,0.059062659740448,-0.059062659740448,1751755951056_1751756269170_01_merged_seg1_final_level_max6_20250706065555_20250706065602_f_t0000004000_f000000100_4112_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000000000_f000000000_2493_RV_s000.png,0.30740150809288025,0.25410426,0.0532972514629364,-0.0532972514629364,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000000000_f000000000_2493_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2613_FV_s000.png,0.30609238147735596,0.3655275,0.059435129165649414,0.059435129165649414,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2613_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_4803_RV_s000.png,0.37048956751823425,0.42448783,0.05399826169013977,0.05399826169013977,1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_4803_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000014000_f000000350_0138_MVL_s000.png,0.4338090419769287,0.35405138,0.07975766062736511,-0.07975766062736511,1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000014000_f000000350_0138_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000000000_f000000000_2673_FV_s000.png,0.3564074635505676,0.28749996,0.06890749931335449,-0.06890749931335449,1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000000000_f000000000_2673_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751710936461_1751711319656_01_merged_seg1_final_level_max6_20250705182426_20250705182431_f_t0000001000_f000000025_3560_RV_s000.png,0.4148746132850647,0.3410982,0.07377642393112183,-0.07377642393112183,1751710936461_1751711319656_01_merged_seg1_final_level_max6_20250705182426_20250705182431_f_t0000001000_f000000025_3560_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840122097_1751840457735_01_merged_seg1_final_level_max5_20250707061906_20250707061929_f_t0000019000_f000000475_3094_RV_s000.png,0.36988866329193115,0.30083564,0.06905302405357361,-0.06905302405357361,1751840122097_1751840457735_01_merged_seg1_final_level_max5_20250707061906_20250707061929_f_t0000019000_f000000475_3094_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000019000_f000000475_4361_RV_s000.png,0.3665030598640442,0.30147982,0.06502324342727661,-0.06502324342727661,1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000019000_f000000475_4361_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000000000_f000000000_1346_FV_s000.png,0.38885700702667236,0.33415502,0.05470198392868042,-0.05470198392868042,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000000000_f000000000_1346_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751777401523_1751777747280_01_merged_seg1_final_level_max6_20250706125312_20250706125319_f_t0000000000_f000000000_3421_RV_s000.png,0.26261964440345764,0.31488988,0.05227023363113403,0.05227023363113403,1751777401523_1751777747280_01_merged_seg1_final_level_max6_20250706125312_20250706125319_f_t0000000000_f000000000_3421_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg2_final_level_max6_20250707063400_20250707063418_f_t0000014000_f000000350_3135_FV_s000.png,0.3952242136001587,0.32346737,0.07175683975219727,-0.07175683975219727,1751840928925_1751841258431_01_merged_seg2_final_level_max6_20250707063400_20250707063418_f_t0000014000_f000000350_3135_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000016000_f000000400_4779_FV_s000.png,0.34388208389282227,0.29112503,0.052757054567337036,-0.052757054567337036,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000016000_f000000400_4779_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751768955674_1751769297953_01_merged_seg1_final_level_max6_20250706103437_20250706103442_f_t0000002000_f000000050_4309_MVR_s000.png,0.2553921341896057,0.19317174,0.06222039461135864,-0.06222039461135864,1751768955674_1751769297953_01_merged_seg1_final_level_max6_20250706103437_20250706103442_f_t0000002000_f000000050_4309_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751853257153_1751853660865_01_merged_seg1_final_level_max6_20250707095442_20250707095447_f_t0000000000_f000000000_4219_MVL_s000.png,0.4064338207244873,0.32684588,0.07958793640136719,-0.07958793640136719,1751853257153_1751853660865_01_merged_seg1_final_level_max6_20250707095442_20250707095447_f_t0000000000_f000000000_4219_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000001000_f000000025_3421_RV_s000.png,0.26261964440345764,0.33102137,0.06840172410011292,0.06840172410011292,1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000001000_f000000025_3421_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_3113_MVL_s000.png,0.35236433148384094,0.28854847,0.06381586194038391,-0.06381586194038391,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_3113_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000000000_f000000000_4910_FV_s000.png,0.33424919843673706,0.27929997,0.05494922399520874,-0.05494922399520874,1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000000000_f000000000_4910_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_4566_MVR_s000.png,0.45953288674354553,0.38360605,0.07592684030532837,-0.07592684030532837,1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_4566_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000000000_f000000000_2476_MVL_s000.png,0.2852775752544403,0.3407328,0.05545523762702942,0.05545523762702942,1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000000000_f000000000_2476_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_4791_MVL_s000.png,0.3560515344142914,0.4065958,0.05054426193237305,0.05054426193237305,1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_4791_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4460_FV_s000.png,0.39114001393318176,0.33147648,0.05966353416442871,-0.05966353416442871,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4460_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751764377737_1751764746011_01_merged_seg2_final_level_max6_20250706091415_20250706091427_f_t0000004000_f000000100_1378_FV_s000.png,0.3354763388633728,0.2816773,0.05379903316497803,-0.05379903316497803,1751764377737_1751764746011_01_merged_seg2_final_level_max6_20250706091415_20250706091427_f_t0000004000_f000000100_1378_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000003000_f000000075_3989_MVL_s000.png,0.32796671986579895,0.26838002,0.05958670377731323,-0.05958670377731323,1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000003000_f000000075_3989_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756094162_1751756473953_01_merged_seg2_final_level_max5_20250706065838_20250706065845_f_t0000005000_f000000125_1805_RV_s000.png,0.39606839418411255,0.33094677,0.0651216208934784,-0.0651216208934784,1751756094162_1751756473953_01_merged_seg2_final_level_max5_20250706065838_20250706065845_f_t0000005000_f000000125_1805_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751865204979_1751865591015_01_merged_seg1_final_level_max5_20250707131443_20250707131452_f_t0000000000_f000000000_4431_FV_s000.png,0.37791216373443604,0.29837278,0.07953938841819763,-0.07953938841819763,1751865204979_1751865591015_01_merged_seg1_final_level_max5_20250707131443_20250707131452_f_t0000000000_f000000000_4431_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000000000_f000000000_1894_FV_s000.png,0.4022389054298401,0.33035538,0.07188352942466736,-0.07188352942466736,1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000000000_f000000000_1894_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg3_final_level_max6_20250706065137_20250706065145_f_t0000000000_f000000000_3999_MVR_s000.png,0.3790165185928345,0.32068926,0.05832725763320923,-0.05832725763320923,1751755800373_1751756094122_01_merged_seg3_final_level_max6_20250706065137_20250706065145_f_t0000000000_f000000000_3999_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751763258159_1751763604439_01_merged_seg2_final_level_max6_20250706085537_20250706085545_f_t0000002000_f000000050_3063_RV_s000.png,0.38698914647102356,0.33387738,0.053111761808395386,-0.053111761808395386,1751763258159_1751763604439_01_merged_seg2_final_level_max6_20250706085537_20250706085545_f_t0000002000_f000000050_3063_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000012000_f000000300_3288_MVR_s000.png,0.32390350103378296,0.37666678,0.052763283252716064,0.052763283252716064,1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000012000_f000000300_3288_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg1_final_level_max6_20250706065027_20250706065031_f_t0000000000_f000000000_2609_FV_s000.png,0.3058644235134125,0.24895877,0.056905657052993774,-0.056905657052993774,1751755800373_1751756094122_01_merged_seg1_final_level_max6_20250706065027_20250706065031_f_t0000000000_f000000000_2609_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000008000_f000000200_3132_FV_s000.png,0.3952242136001587,0.32826114,0.0669630765914917,-0.0669630765914917,1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000008000_f000000200_3132_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_3546_MVL_s000.png,0.3766888976097107,0.3177068,0.05898210406303406,-0.05898210406303406,1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_3546_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761776798_1751762112840_01_merged_seg4_final_level_max6_20250706083430_20250706083437_f_t0000000000_f000000000_3536_RV_s000.png,0.381122350692749,0.3079907,0.07313165068626404,-0.07313165068626404,1751761776798_1751762112840_01_merged_seg4_final_level_max6_20250706083430_20250706083437_f_t0000000000_f000000000_3536_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854857923_1751855244716_01_merged_seg1_final_level_max6_20250707102221_20250707102228_f_t0000001000_f000000025_1817_MVL_s000.png,0.4034944176673889,0.33112895,0.07236546277999878,-0.07236546277999878,1751854857923_1751855244716_01_merged_seg1_final_level_max6_20250707102221_20250707102228_f_t0000001000_f000000025_1817_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000000000_f000000000_4566_MVR_s000.png,0.45953288674354553,0.3996754,0.05985748767852783,-0.05985748767852783,1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000000000_f000000000_4566_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854881704_1751855241824_01_merged_seg2_final_level_max5_20250707102606_20250707102611_f_t0000002000_f000000050_1493_FV_s000.png,0.25213396549224854,0.3148468,0.06271284818649292,0.06271284818649292,1751854881704_1751855241824_01_merged_seg2_final_level_max5_20250707102606_20250707102611_f_t0000002000_f000000050_1493_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000000000_f000000000_4443_MVL_s000.png,0.3287772834300995,0.27041152,0.05836576223373413,-0.05836576223373413,1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000000000_f000000000_4443_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3259_RV_s000.png,0.34530505537986755,0.2768356,0.06846946477890015,-0.06846946477890015,1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3259_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000002000_f000000050_4926_MVR_s000.png,0.33238208293914795,0.3832374,0.05085530877113342,0.05085530877113342,1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000002000_f000000050_4926_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000006000_f000000150_1908_MVL_s000.png,0.37091007828712463,0.3140068,0.05690327286720276,-0.05690327286720276,1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000006000_f000000150_1908_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg2_final_level_max6_20250706065121_20250706065136_f_t0000009000_f000000225_3151_MVR_s000.png,0.38143792748451233,0.33072874,0.05070918798446655,-0.05070918798446655,1751755800373_1751756094122_01_merged_seg2_final_level_max6_20250706065121_20250706065136_f_t0000009000_f000000225_3151_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000000000_f000000000_0370_FV_s000.png,0.3930056691169739,0.33493432,0.05807134509086609,-0.05807134509086609,1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000000000_f000000000_0370_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841396043_1751841812203_01_merged_seg1_final_level_max6_20250707063925_20250707063931_f_t0000003000_f000000075_3422_RV_s000.png,0.2623683214187622,0.21138524,0.050983086228370667,-0.050983086228370667,1751841396043_1751841812203_01_merged_seg1_final_level_max6_20250707063925_20250707063931_f_t0000003000_f000000075_3422_RV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000000000_f000000000_4214_MVL_s000.png,0.4064510762691498,0.34101114,0.06543993949890137,-0.06543993949890137,1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000000000_f000000000_4214_MVL_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000000000_f000000000_3129_FV_s000.png,0.39525434374809265,0.32906803,0.06618630886077881,-0.06618630886077881,1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000000000_f000000000_3129_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg2_final_level_max6_20250707075006_20250707075014_f_t0000000000_f000000000_3413_MVR_s000.png,0.3639439046382904,0.29132318,0.07262071967124939,-0.07262071967124939,1751845589772_1751845899244_01_merged_seg2_final_level_max6_20250707075006_20250707075014_f_t0000000000_f000000000_3413_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0534_MVR_s000.png,0.3285629153251648,0.3965379,0.0679749846458435,0.0679749846458435,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0534_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000010000_f000000250_3923_FV_s000.png,0.40174639225006104,0.34041196,0.061334431171417236,-0.061334431171417236,1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000010000_f000000250_3923_FV_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000000000_f000000000_2682_MVR_s000.png,0.40188124775886536,0.33820957,0.06367167830467224,-0.06367167830467224,1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000000000_f000000000_2682_MVR_s000.png
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000002000_f000000050_4656_MVL_s000.png,0.3184899389743805,0.2599378,0.05855214595794678,-0.05855214595794678,1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000002000_f000000050_4656_MVL_s000.png
