image_path,S_gt,S_hat_baseline,error,bias,output_filename,original_filename
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000004000_f000000100_0471_MVL_s000.png,0.1957737356424331,0.18063532,0.015138417482376,-0.015138417482376,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000004000_f000000100_3764_MVL_s000.png,0.2271491587162017,0.19470708,0.0324420779943465,-0.0324420779943465,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000004000_f000000100_0590_MVL_s000.png,0.2182895988225937,0.1783608,0.0399287939071655,-0.0399287939071655,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000026000_f000000650_0376_MVL_s000.png,0.3218026161193847,0.28159836,0.0402042567729949,-0.0402042567729949,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000006000_f000000150_1528_FV_s000.png,0.2492680549621582,0.22426738,0.0250006765127182,-0.0250006765127182,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751843783225_1751844163982_01_merged_seg1_final_level_max5_20250707071745_20250707071757_f_t0000009000_f000000225_4704_MVL_s000.png,0.2395115494728088,0.19992295,0.0395886003971099,-0.0395886003971099,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751843783225_1751844163982_01_merged_seg1_final_level_max5_20250707071745_20250707071757_f_t0000009000_f000000225_2327_MVR_s000.png,0.1646242141723632,0.19191569,0.027291476726532,0.027291476726532,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000000000_f000000000_3423_RV_s000.png,0.2623599171638489,0.27827904,0.0159191191196441,0.0159191191196441,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751864589522_1751864950721_01_merged_seg3_final_level_max6_20250707130811_20250707130829_f_t0000002000_f000000050_2596_MVR_s000.png,0.1920961141586303,0.23161797,0.0395218580961228,0.0395218580961228,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg3_final_level_max6_20250707063513_20250707063521_f_t0000004000_f000000100_3473_MVL_s000.png,0.2871464788913727,0.2945451,0.007398635149002,0.007398635149002,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751799999516_1751800239675_01_merged_seg3_final_level_max6_20250706190735_20250706190747_f_t0000011000_f000000275_2307_RV_s000.png,0.1615589261054992,0.13354497,0.0280139595270156,-0.0280139595270156,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751758149524_1751758500443_01_merged_seg1_final_level_max6_20250706073134_20250706073140_f_t0000000000_f000000000_4982_MVL_s000.png,0.3874436616897583,0.33998895,0.0474547147750854,-0.0474547147750854,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_2630_RV_s000.png,0.2876885235309601,0.2560027,0.0316858291625976,-0.0316858291625976,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000.png,0.2869463562965393,0.2672541,0.0196922421455383,-0.0196922421455383,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840816850_1751841149811_01_merged_seg4_final_level_max6_20250707063207_20250707063211_f_t0000002000_f000000050_4005_RV_s000.png,0.3970207273960113,0.36002606,0.0369946658611297,-0.0369946658611297,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862914435_1751863255353_01_merged_seg2_final_level_max6_20250707123646_20250707123656_f_t0000008000_f000000200_3554_MVR_s000.png,0.3952094614505768,0.35635814,0.0388513207435607,-0.0388513207435607,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862914435_1751863255353_01_merged_seg2_final_level_max6_20250707123646_20250707123656_f_t0000008000_f000000200_4436_FV_s000.png,0.3779078423976898,0.34199163,0.0359162092208862,-0.0359162092208862,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862914435_1751863255353_01_merged_seg2_final_level_max6_20250707123646_20250707123656_f_t0000008000_f000000200_3111_MVL_s000.png,0.3528238236904144,0.33405903,0.0187647938728331,-0.0187647938728331,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000006000_f000000150_2491_RV_s000.png,0.3080734312534332,0.27997363,0.0280998051166534,-0.0280998051166534,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000003000_f000000075_3149_MVR_s000.png,0.3814379274845123,0.34618467,0.0352532565593718,-0.0352532565593718,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg3_final_level_max6_20250707075011_20250707075016_f_t0000000000_f000000000_4796_MVR_s000.png,0.3128177225589752,0.35140264,0.0385849177837371,0.0385849177837371,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751869681799_1751870073234_01_merged_seg1_final_level_max6_20250707143410_20250707143416_f_t0000002000_f000000050_2344_FV_s000.png,0.1596943736076355,0.1358542,0.0238401740789413,-0.0238401740789413,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000001000_f000000025_3791_RV_s000.png,0.1779092103242874,0.19101785,0.0131086409091949,0.0131086409091949,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000001000_f000000025_2602_RV_s000.png,0.1589377969503402,0.20365998,0.0447221845388413,0.0447221845388413,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000001000_f000000025_0055_MVR_s000.png,0.2180328220129013,0.19224745,0.0257853716611862,-0.0257853716611862,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854881704_1751855241824_01_merged_seg1_final_level_max6_20250707102344_20250707102356_f_t0000009000_f000000225_3424_RV_s000.png,0.2623463869094848,0.30434427,0.0419978797435761,0.0419978797435761,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854881704_1751855241824_01_merged_seg1_final_level_max6_20250707102344_20250707102356_f_t0000009000_f000000225_2315_FV_s000.png,0.2120909988880157,0.23861101,0.0265200138092041,0.0265200138092041,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854881704_1751855241824_01_merged_seg1_final_level_max6_20250707102344_20250707102356_f_t0000009000_f000000225_3254_RV_s000.png,0.3453050553798675,0.30900443,0.036300629377365,-0.036300629377365,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751843878110_1751844239299_01_merged_seg2_final_level_max6_20250707072331_20250707072336_f_t0000002000_f000000050_3266_FV_s000.png,0.3359168469905853,0.33615094,0.0002340972423553,0.0002340972423553,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751843878110_1751844239299_01_merged_seg2_final_level_max6_20250707072331_20250707072336_f_t0000002000_f000000050_4999_RV_s000.png,0.4162663221359253,0.40844455,0.0078217685222625,-0.0078217685222625,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774824349_1751775163986_01_merged_seg3_final_level_max6_20250706120922_20250706120927_f_t0000001000_f000000025_3693_FV_s000.png,0.2869463562965393,0.27868766,0.0082587003707885,-0.0082587003707885,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000005000_f000000125_3787_RV_s000.png,0.1856472194194793,0.14780658,0.0378406345844268,-0.0378406345844268,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000005000_f000000125_2349_FV_s000.png,0.1757992506027221,0.14733647,0.0284627825021743,-0.0284627825021743,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000004000_f000000100_2304_RV_s000.png,0.1614832282066345,0.1765942,0.015110969543457,0.015110969543457,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000004000_f000000100_4037_RV_s000.png,0.1826762855052948,0.15653442,0.0261418670415878,-0.0261418670415878,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg2_final_level_max6_20250707075006_20250707075014_f_t0000004000_f000000100_1660_RV_s000.png,0.3883683383464813,0.36314824,0.0252200961112976,-0.0252200961112976,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg2_final_level_max6_20250707075006_20250707075014_f_t0000004000_f000000100_1489_RV_s000.png,0.359036237001419,0.32988203,0.02915421128273,-0.02915421128273,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg2_final_level_max6_20250707075006_20250707075014_f_t0000004000_f000000100_2492_RV_s000.png,0.3075454235076904,0.34190673,0.0343613028526306,0.0343613028526306,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_4905_FV_s000.png,0.3336277902126312,0.3377401,0.0041123032569885,0.0041123032569885,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_4879_FV_s000.png,0.3945056498050689,0.35099936,0.0435062944889068,-0.0435062944889068,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3641_MVR_s000.png,0.314489871263504,0.35093266,0.0364427864551544,0.0364427864551544,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000005000_f000000125_3750_FV_s000.png,0.1622603982686996,0.1528344,0.0094259977340697,-0.0094259977340697,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751753593701_1751753995402_01_merged_seg1_final_level_max6_20250706061545_20250706061551_f_t0000002000_f000000050_3077_MVL_s000.png,0.2446657568216323,0.2821343,0.0374685376882553,0.0374685376882553,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000013000_f000000325_3184_MVR_s000.png,0.1617214530706405,0.20449346,0.0427720099687576,0.0427720099687576,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000013000_f000000325_1621_MVR_s000.png,0.1965871602296829,0.17359716,0.0229900032281875,-0.0229900032281875,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000013000_f000000325_2310_RV_s000.png,0.1632991731166839,0.20102519,0.0377260148525238,0.0377260148525238,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751848227948_1751848593586_01_merged_seg1_final_level_max5_20250707083415_20250707083421_f_t0000006000_f000000150_1621_MVR_s000.png,0.1965871602296829,0.1595888,0.0369983613491058,-0.0369983613491058,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751848227948_1751848593586_01_merged_seg1_final_level_max5_20250707083415_20250707083421_f_t0000006000_f000000150_0813_RV_s000.png,0.1765834242105484,0.19839707,0.0218136459589004,0.0218136459589004,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751797520605_1751797908038_01_merged_seg1_final_level_max5_20250706182959_20250706183023_f_t0000021000_f000000525_1439_FV_s000.png,0.1812276393175125,0.23021922,0.0489915758371353,0.0489915758371353,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000007000_f000000175_0538_MVR_s000.png,0.3257215619087219,0.35809037,0.0323688089847564,0.0323688089847564,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000007000_f000000175_4063_MVR_s000.png,0.338377833366394,0.28887534,0.0495024919509887,-0.0495024919509887,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000010000_f000000250_1396_RV_s000.png,0.3712164759635925,0.34849095,0.0227255225181579,-0.0227255225181579,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000010000_f000000250_3289_MVR_s000.png,0.3239035010337829,0.33399516,0.0100916624069214,0.0100916624069214,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000003000_f000000075_4851_FV_s000.png,0.1841464787721634,0.1558584,0.0282880812883377,-0.0282880812883377,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000003000_f000000075_1240_FV_s000.png,0.1888574510812759,0.14912899,0.0397284626960754,-0.0397284626960754,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000000000_f000000000_1392_MVR_s000.png,0.3217000961303711,0.34176114,0.020061045885086,0.020061045885086,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg4_final_level_max6_20250706065230_20250706065241_f_t0000006000_f000000150_3142_MVL_s000.png,0.3291159868240356,0.3525623,0.0234463214874268,0.0234463214874268,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751856961903_1751857225751_01_merged_seg1_final_level_max6_20250707105807_20250707105828_f_t0000003000_f000000075_0695_RV_s000.png,0.2315994501113891,0.2294607,0.0021387487649917,-0.0021387487649917,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751856961903_1751857225751_01_merged_seg1_final_level_max6_20250707105807_20250707105828_f_t0000003000_f000000075_4707_MVL_s000.png,0.2429317682981491,0.22580168,0.0171300917863845,-0.0171300917863845,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000004000_f000000100_4798_MVR_s000.png,0.3128136098384857,0.30301058,0.0098030269145965,-0.0098030269145965,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000004000_f000000100_3710_RV_s000.png,0.275939017534256,0.2502995,0.0256395041942596,-0.0256395041942596,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000004000_f000000100_0419_RV_s000.png,0.2529598474502563,0.29407626,0.0411164164543152,0.0411164164543152,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000004000_f000000100_3424_RV_s000.png,0.2623463869094848,0.26297417,0.0006277859210968,0.0006277859210968,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000003000_f000000075_3488_RV_s000.png,0.3081468045711517,0.2726373,0.0355094969272613,-0.0355094969272613,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000000000_f000000000_4434_FV_s000.png,0.3778850734233856,0.34388128,0.0340037941932678,-0.0340037941932678,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751782099971_1751782485928_01_merged_seg1_final_level_max6_20250706141011_20250706141015_f_t0000000000_f000000000_2759_FV_s000.png,0.2607719600200653,0.2515732,0.0091987550258636,-0.0091987550258636,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840816850_1751841149811_01_merged_seg2_final_level_max6_20250707063136_20250707063148_f_t0000002000_f000000050_3287_MVR_s000.png,0.3239035010337829,0.31111366,0.0127898454666137,-0.0127898454666137,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840816850_1751841149811_01_merged_seg2_final_level_max6_20250707063136_20250707063148_f_t0000002000_f000000050_4900_RV_s000.png,0.3052173256874084,0.3076661,0.0024487674236298,0.0024487674236298,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841803966_1751844486470_01_merged_seg5_final_level_max6_20250707072650_20250707072658_f_t0000000000_f000000000_4533_RV_s000.png,0.3265126347541809,0.3110462,0.015466421842575,-0.015466421842575,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841803966_1751844486470_01_merged_seg5_final_level_max6_20250707072650_20250707072658_f_t0000000000_f000000000_3424_RV_s000.png,0.2623463869094848,0.2779834,0.0156370103359222,0.0156370103359222,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854122585_1751854505705_01_merged_seg1_final_level_max6_20250707100925_20250707100930_f_t0000001000_f000000025_1388_MVR_s000.png,0.3221895694732666,0.2871936,0.0349959731101989,-0.0349959731101989,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854122585_1751854505705_01_merged_seg1_final_level_max6_20250707100925_20250707100930_f_t0000001000_f000000025_2949_MVL_s000.png,0.3469046950340271,0.30000722,0.0468974709510803,-0.0468974709510803,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000001000_f000000025_2486_MVR_s000.png,0.2977193295955658,0.2845921,0.0131272375583648,-0.0131272375583648,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751844486510_1751844794688_01_merged_seg1_final_level_max6_20250707072819_20250707072825_f_t0000000000_f000000000_2141_FV_s000.png,0.2805051207542419,0.25593063,0.0245744884014129,-0.0245744884014129,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751844486510_1751844794688_01_merged_seg1_final_level_max6_20250707072819_20250707072825_f_t0000000000_f000000000_4794_MVR_s000.png,0.3128169476985931,0.27806705,0.0347498953342437,-0.0347498953342437,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751782485968_1751782871923_01_merged_seg2_final_level_max6_20250706141944_20250706141952_f_t0000000000_f000000000_3082_MVL_s000.png,0.2448047697544098,0.21713701,0.027667760848999,-0.027667760848999,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000005000_f000000125_0766_MVR_s000.png,0.1506620794534683,0.12978654,0.0208755433559417,-0.0208755433559417,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_3981_FV_s000.png,0.3873235583305359,0.3576608,0.0296627581119537,-0.0296627581119537,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751768955674_1751769297953_01_merged_seg2_final_level_max5_20250706103442_20250706103447_f_t0000000000_f000000000_2139_FV_s000.png,0.2807192802429199,0.2462246,0.0344946831464767,-0.0344946831464767,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751768955674_1751769297953_01_merged_seg2_final_level_max5_20250706103442_20250706103447_f_t0000000000_f000000000_3991_MVL_s000.png,0.3279667198657989,0.34450242,0.0165356993675232,0.0165356993675232,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_2947_MVL_s000.png,0.3469046950340271,0.32247844,0.0244262516498565,-0.0244262516498565,,
