image_path,npz_path,S_gt
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000000000_f000000000_4737_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000000000_f000000000_4737_MVL_s000.npz,0.4952344000339508
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000015000_f000000375_4548_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000015000_f000000375_4548_MVR_s000.npz,0.21122941374778748
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg1_final_level_max6_20250706072022_20250706072032_f_t0000003000_f000000075_1873_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751757622561_1751757850881_01_merged_seg1_final_level_max6_20250706072022_20250706072032_f_t0000003000_f000000075_1873_MVL_s000.npz,0.9559295177459717
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841149851_1751841451930_01_merged_seg3_final_level_max5_20250707063651_20250707063655_f_t0000000000_f000000000_4728_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751841149851_1751841451930_01_merged_seg3_final_level_max5_20250707063651_20250707063655_f_t0000000000_f000000000_4728_FV_s000.npz,0.4388910233974457
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg2_final_level_max6_20250706072208_20250706072215_f_t0000003000_f000000075_2713_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751757622561_1751757850881_01_merged_seg2_final_level_max6_20250706072208_20250706072215_f_t0000003000_f000000075_2713_MVR_s000.npz,0.5224657654762268
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg1_final_level_max6_20250707063135_20250707063141_f_t0000002000_f000000050_2017_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751840928925_1751841258431_01_merged_seg1_final_level_max6_20250707063135_20250707063141_f_t0000002000_f000000050_2017_FV_s000.npz,0.7654225826263428
synthetic_soiling/batch_896f_10masks/resized_640x480/1751784025470_1751784400905_01_merged_seg1_final_level_max6_20250706144440_20250706144445_f_t0000003000_f000000075_2041_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751784025470_1751784400905_01_merged_seg1_final_level_max6_20250706144440_20250706144445_f_t0000003000_f000000075_2041_RV_s000.npz,0.5877106785774231
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840816850_1751841149811_01_merged_seg4_final_level_max6_20250707063207_20250707063211_f_t0000000000_f000000000_1835_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751840816850_1751841149811_01_merged_seg4_final_level_max6_20250707063207_20250707063211_f_t0000000000_f000000000_1835_FV_s000.npz,0.7744544744491577
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg4_final_level_max6_20250706065230_20250706065241_f_t0000006000_f000000150_2170_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751755800373_1751756094122_01_merged_seg4_final_level_max6_20250706065230_20250706065241_f_t0000006000_f000000150_2170_FV_s000.npz,0.8208951950073242
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841149851_1751841451930_01_merged_seg2_final_level_max6_20250707063454_20250707063459_f_t0000002000_f000000050_2329_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751841149851_1751841451930_01_merged_seg2_final_level_max6_20250707063454_20250707063459_f_t0000002000_f000000050_2329_MVR_s000.npz,0.15438707172870636
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000005000_f000000125_3714_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000005000_f000000125_3714_RV_s000.npz,0.275939017534256
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000015000_f000000375_3896_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751841258471_1751841587454_01_merged_seg1_final_level_max6_20250707063418_20250707063437_f_t0000015000_f000000375_3896_MVL_s000.npz,0.08282840996980667
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000004000_f000000100_3732_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000004000_f000000100_3732_MVL_s000.npz,0.492826372385025
synthetic_soiling/batch_896f_10masks/resized_640x480/1751843783225_1751844163982_01_merged_seg1_final_level_max5_20250707071745_20250707071757_f_t0000002000_f000000050_2666_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751843783225_1751844163982_01_merged_seg1_final_level_max5_20250707071745_20250707071757_f_t0000002000_f000000050_2666_FV_s000.npz,0.3556978702545166
synthetic_soiling/batch_896f_10masks/resized_640x480/1751860671544_1751861053984_01_merged_seg1_final_level_max5_20250707115937_20250707115945_f_t0000000000_f000000000_4586_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751860671544_1751861053984_01_merged_seg1_final_level_max5_20250707115937_20250707115945_f_t0000000000_f000000000_4586_MVL_s000.npz,0.7104654312133789
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg2_final_level_max6_20250707063400_20250707063418_f_t0000000000_f000000000_4892_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751840928925_1751841258431_01_merged_seg2_final_level_max6_20250707063400_20250707063418_f_t0000000000_f000000000_4892_MVR_s000.npz,0.4252259433269501
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841803966_1751844486470_01_merged_seg5_final_level_max6_20250707072650_20250707072658_f_t0000000000_f000000000_2307_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751841803966_1751844486470_01_merged_seg5_final_level_max6_20250707072650_20250707072658_f_t0000000000_f000000000_2307_RV_s000.npz,0.16155892610549927
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_2259_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_2259_MVL_s000.npz,0.03272005170583725
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761776798_1751762112840_01_merged_seg5_final_level_max6_20250706083451_20250706083501_f_t0000000000_f000000000_2471_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751761776798_1751762112840_01_merged_seg5_final_level_max6_20250706083451_20250706083501_f_t0000000000_f000000000_2471_FV_s000.npz,0.4470411241054535
synthetic_soiling/batch_896f_10masks/resized_640x480/1751856961903_1751857225751_01_merged_seg1_final_level_max6_20250707105807_20250707105828_f_t0000003000_f000000075_4114_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751856961903_1751857225751_01_merged_seg1_final_level_max6_20250707105807_20250707105828_f_t0000003000_f000000075_4114_FV_s000.npz,0.43552881479263306
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000015000_f000000375_2419_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000015000_f000000375_2419_RV_s000.npz,0.643868625164032
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000016000_f000000400_1937_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000016000_f000000400_1937_RV_s000.npz,0.7839069366455078
synthetic_soiling/batch_896f_10masks/resized_640x480/1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000011000_f000000275_4815_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000011000_f000000275_4815_FV_s000.npz,0.13665898144245148
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000000000_f000000000_4659_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000000000_f000000000_4659_MVR_s000.npz,0.5
synthetic_soiling/batch_896f_10masks/resized_640x480/1751764377737_1751764746011_01_merged_seg1_final_level_max5_20250706091349_20250706091405_f_t0000009000_f000000225_4951_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751764377737_1751764746011_01_merged_seg1_final_level_max5_20250706091349_20250706091405_f_t0000009000_f000000225_4951_MVL_s000.npz,0.193983256816864
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840122097_1751840457735_01_merged_seg2_final_level_max6_20250707061959_20250707062005_f_t0000000000_f000000000_1254_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751840122097_1751840457735_01_merged_seg2_final_level_max6_20250707061959_20250707062005_f_t0000000000_f000000000_1254_MVR_s000.npz,0.1873105764389038
synthetic_soiling/batch_896f_10masks/resized_640x480/1751867202129_1751867582009_01_merged_seg1_final_level_max6_20250707135207_20250707135219_f_t0000000000_f000000000_2061_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751867202129_1751867582009_01_merged_seg1_final_level_max6_20250707135207_20250707135219_f_t0000000000_f000000000_2061_MVR_s000.npz,0.5514915585517883
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3564_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3564_RV_s000.npz,0.41332322359085083
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000003000_f000000075_4219_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000003000_f000000075_4219_MVL_s000.npz,0.4064338207244873
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000010000_f000000250_3469_MVL_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000010000_f000000250_3469_MVL_s000.npz,0.2871464788913727
synthetic_soiling/batch_896f_10masks/resized_640x480/1751844968298_1751845348656_01_merged_seg2_final_level_max6_20250707074026_20250707074033_f_t0000004000_f000000100_1265_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751844968298_1751845348656_01_merged_seg2_final_level_max6_20250707074026_20250707074033_f_t0000004000_f000000100_1265_RV_s000.npz,0.09677574038505554
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000002000_f000000050_3292_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000002000_f000000050_3292_RV_s000.npz,0.7300865054130554
synthetic_soiling/batch_896f_10masks/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.npz,0.5522197484970093
synthetic_soiling/batch_896f_10masks/resized_640x480/1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000005000_f000000125_3908_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751847233672_1751847615239_01_merged_seg1_final_level_max6_20250707081840_20250707081847_f_t0000005000_f000000125_3908_RV_s000.npz,0.1854238659143448
synthetic_soiling/batch_896f_10masks/resized_640x480/1751765121724_1751765514042_01_merged_seg1_final_level_max6_20250706092554_20250706092600_f_t0000004000_f000000100_3796_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751765121724_1751765514042_01_merged_seg1_final_level_max6_20250706092554_20250706092600_f_t0000004000_f000000100_3796_RV_s000.npz,0.18559183180332184
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854505745_1751854881664_01_merged_seg2_final_level_max6_20250707101613_20250707101618_f_t0000000000_f000000000_4812_FV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751854505745_1751854881664_01_merged_seg2_final_level_max6_20250707101613_20250707101618_f_t0000000000_f000000000_4812_FV_s000.npz,0.13522566854953766
synthetic_soiling/batch_896f_10masks/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000000000_f000000000_4958_MVR_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000000000_f000000000_4958_MVR_s000.npz,0.18823330104351044
synthetic_soiling/batch_896f_10masks/resized_640x480/1751711705851_1751712334189_01_merged_seg4_final_level_max6_20250705183809_20250705183816_f_t0000000000_f000000000_3740_RV_s000.png,synthetic_soiling/batch_896f_10masks/npz/1751711705851_1751712334189_01_merged_seg4_final_level_max6_20250705183809_20250705183816_f_t0000000000_f000000000_3740_RV_s000.npz,0.6124245524406433
